Speciality,Category,Package Amount,Code,Procedure,Preauth Documentation,Claim Documentation,Package Type
,S14.33 Submandibular sialolithotomy,-,S14.33.1A,Intraoral submandibular sialolithotomy Soft Tissue,"OPG/ CT Scan confirming the diagnosis; Biopsy/FNAC if tumour, Clinical Photograph","detailed discharge summary, Detailed Procedure / Operative Notes, Histopath, Post procedure clinical photograph; HPE",8800
,S14.33 Submandibular sialolithotomy,-,S14.33.2A,Intraoral submandibular sialolithotomy Hard Tissue,"OPG/ CT Scan confirming the diagnosis; Biopsy/FNAC if tumour, Clinical Photograph","detailed discharge summary, Detailed Procedure / Operative Notes, Histopath, Post procedure clinical photograph; HPE",8800
,S14.33 Submandibular sialolithotomy,-,S14.33.3A,Extra oral submandibular sialolithotomy under GA,"OPG/ CT Scan confirming the diagnosis; Biopsy/FNAC if tumour, Clinical Photograph","detailed discharge summary, Detailed Procedure / Operative Notes, Histopath, Post procedure clinical photograph; HPE",11300
,S14.34 Dentoalveolar trauma - wiring,-,S14.34A,Dentoalveolar trauma - wiring,Dental IOPA-Xray / OPG (Orthopantomogram) Xray/CBCT/CT showing impacted tooth Clinical Photograph,"Post procedure clinical photograph; detailed discharge summary, Detailed Procedure / Operative Notes, HPE",3800
,S14.35 Re-implantation of Avulsed tooth with wiring,-,S14.35A,Re-implantation of Avulsed tooth with wiring,Dental X-ray / OPG (Orthopantomogram) showing impacted tooth Clinical Photograph,"Post procedure X-ray, extracted tooth, Detailed Procedure / Operative Notes,",5500
,S14.36 Osteoradionecrosis management by excision,-,S14.36A,Osteoradionecrosis management by excision,"Clinical notes justifying need of this surgery and X-ray/ MRI of affected part, Biopsy, clinical photograph of affected part","Post procedure imaging study (X Ray), Post Procedure clinical photgraph of both donor and recipient sites, detailed Procedure / Operative Notes. Histopathology of curreted tissue, Detailed Discharge summary",6300
,S14.37 Pressure Sore ? Surgery,-,S14.37A,Pressure Sore ? Surgery,Clinical notes detailing events that led to pressure sores; clinical photograph,"Post procedure clinical photograph; Detailed Procedure / Operative Notes, detailed discharge summary",50700
,S14.38 Diabetic Foot ? Surgery,-,S14.38A,Diabetic Foot ? Surgery,Clinical notes with planned line of treatment detailing diabetic foot extent of damage; clinical photograph,"Post procedure clinical photograph; Detailed Operative notes, detailed discharge summary",31500
,S14.39 Revascularization of limb / digit,-,S14.39A,Revascularization of limb / digit,"Clinical notes and Clinical photograph, Doppler; If traumatic then MLC/FIR report.","Intra procedure clinical photograph, Detailed discharge summary, Detailed Procedure / Operative Notes,",47900
,S14.4 PLASTIC SURGERY,82.8,S14.11,Surgical Correction of Leprosy Reconstructive Surgery,"Nerve conduction study, Clinical Photograph",Clinical Photograph,21900
,S14.4 PLASTIC SURGERY,76.41.1,S14.13,Correction of lid retraction,"Orthopantomography (OPG), Clinical Photograph",Clinical Photograph,25500
,S14.4 PLASTIC SURGERY,70.62,S14.15,Reconstructive procedures for vaginal atresia,"USG Abdomen, Clinical Photograph",Photograph with Splint,50000
,S14.4 PLASTIC SURGERY,18.79,S14.6,Surgical Correction of anamolies of Ear (cup and bat ears),Clinical Photograph,"Clinical Photograph, Case Sheet with operation Notes",59100
,S14.40 Scalp avulsion reconstruction,-,S14.40A,Scalp avulsion reconstruction,"Clinical notes detailing how avulsion occurred; Clinical Photograph, MLC copy with number since traumatic","Intra procedure clinical photograph and Post procedure clinical photograph, Detailed Procedure / Operative Notes, detailed discharge summary",90000
,S14.41 Tissue Expander for disfigurement following burns / trauma / congenital deformity (including cost of expander / implant),-,S14.41.1A,Tissue Expander for disfigurement following burns,"Detailed Clinical notes of original clinical event having led to disfigurement or confirming details / invetsigations of congenital event; Clinical Photograph,","Detailed discharge summary, Detailed Procedure / Operative Notes, Post procedure clinical photograph, Invoice of expander/Implant used",75000
,S14.41 Tissue Expander for disfigurement following burns / trauma / congenital deformity (including cost of expander / implant),-,S14.41.2A,Tissue Expander for disfigurement following trauma,"Detailed Clinical notes of original clinical event having led to disfigurement or confirming details / invetsigations of congenital event; Clinical Photograph,","Detailed discharge summary, Detailed Procedure / Operative Notes, Post procedure clinical photograph, Invoice of expander/Implant used",75000
,S14.41 Tissue Expander for disfigurement following burns / trauma / congenital deformity (including cost of expander / implant),-,S14.41.3A,Tissue Expander for disfigurement following congenital deformity,"Detailed Clinical notes of original clinical event having led to disfigurement or confirming details / invetsigations of congenital event; Clinical Photograph,","Detailed discharge summary, Detailed Procedure / Operative Notes, Post procedure clinical photograph, Invoice of expander/Implant used",75000
,S14.42 NPWT,-,S14.42.4A,NPWT,Clinical notes detailing events that led to chronic/ non healing woulds; clinical photograph,"Post procedure clinical photograph with tube and pump; detailed discharge summary, Detailed Procedure / Operative Notes,",5700
,S14.43 Mammoplasty (male to female),-,S14.43.1A,Mammoplasty,-,-,87000
,S14.44 Mastectomy (Female to male),-,S14.44.1A,Mastectomy,-,-,58000
,S14.45 Genital surgery (male to female),-,S14.45.1A,Orchiectomy,-,-,36250
,S14.45 Genital surgery (male to female),-,S14.45.2A,"Modified Penile inversion vaginoplasty- also includes labiaplasty, clitoroplasty, penectomy, Orchiectomy, vestibuloplasty and feminizing urethroplasty",-,-,145000
,S14.45 Genital surgery (male to female),-,S14.45.3A,Sigmoido Vaginoplasty,-,-,326250
,S14.45 Genital surgery (male to female),-,S14.45.4A,Peritoneal Vaginoplasty,-,-,290000
,S14.46 Genital surgery (female to male),-,S14.46.1A,Metaidoioplasty and similar procedures with urethral lengthening and scrotoplasty,-,-,108750
,S14.46 Genital surgery (female to male),-,S14.46.2A,Radial artery forearm flap And free flap phalloplasty,-,-,253750
,S14.46 Genital surgery (female to male),-,S14.46.3A,Anterolateral thigh (ALT) And similar procedure,-,-,217500
,S14.46 Genital surgery (female to male),-,S14.46.4A,Implantation of erectile,-,-,108750
,S14.46 Genital surgery (female to male),-,S14.46.5A,testicular prostheses,-,-,72500
,S14.46 Genital surgery (female to male),-,S14.46.6A,Hysterectomy+ Oophorectomy+ vaginectomy+ perineal closure+ Urethroplasty+clitoral transposition,-,-,253750
,"S14.47 Hysterectomy, salpingo-oophorectomy and vaginectomy (Female to male)",-,S14.47.1A,"Open/Lap- Hysterectomy, salpingo-oophorectomy and vaginectomy (Female to male)",-,-,108750
,S14.48 Hormone Therapy (Pre Surgical for 2 years),-,S14.48.1A,For male to female patient,-,-,36250
,S14.48 Hormone Therapy (Pre Surgical for 2 years),-,S14.48.2A,For female to male patient,-,-,36250
,S14.49 Hormone Therapy (Post Surgical per year),-,S14.49.1A,For female to male patient,-,-,10875
,S14.49 Hormone Therapy (Post Surgical per year),-,S14.49.2A,For male to female patient,-,-,10875
,S14.50 Laser Therapy,-,S14.50.1A,Male to femal only facial hair removal per year,-,-,3625
,S14.51 Cosmetic procedures (Male to female),-,S14.51.10A,Chest reconstruction,-,-,181250
,S14.51 Cosmetic procedures (Male to female),-,S14.51.11A,Facial bone reduction,-,-,90625
,S14.51 Cosmetic procedures (Male to female),-,S14.51.12A,Vulva correction,-,-,72500
,S14.51 Cosmetic procedures (Male to female),-,S14.51.1A,Forehead feminization,-,-,174000
,S14.51 Cosmetic procedures (Male to female),-,S14.51.2A,Feminizing Rhinoplasty,-,-,145000
,S14.51 Cosmetic procedures (Male to female),-,S14.51.3A,Cheek feminization,-,-,181250
,S14.51 Cosmetic procedures (Male to female),-,S14.51.4A,Lip lift,-,-,36250
,S14.51 Cosmetic procedures (Male to female),-,S14.51.5A,Chin feminization,-,-,145000
,S14.51 Cosmetic procedures (Male to female),-,S14.51.6A,Voice Feminization Surgery And Adams apple,-,-,145000
,S14.51 Cosmetic procedures (Male to female),-,S14.51.7A,lipofilling of breast (upto 5 sitting),-,-,91250
,S14.51 Cosmetic procedures (Male to female),-,S14.51.8A,lipofilling of Large areas (upto 3 sitting),-,-,145000
,S14.51 Cosmetic procedures (Male to female),-,S14.51.9A,lipofilling of ( Small Areas) (upto 3 sitting),-,-,36250
,S14.52 Cosmetic procedures (Female to male),-,S14.52.1A,pectoral implants,-,-,108750
,S14.52 Cosmetic procedures (Female to male),-,S14.52.2A,Voice Surgery to obtain deeper voice,-,-,108750
,S14.53 Cosmetic procedures (female to male And Male to Female),-,S14.53.1A,liposuction (Small area),-,-,43500
,S14.53 Cosmetic procedures (female to male And Male to Female),-,S14.53.2A,liposuction (Medium area),-,-,90625
,S14.53 Cosmetic procedures (female to male And Male to Female),-,S14.53.3A,liposuction (Large area),-,-,145000
,S14.53 Cosmetic procedures (female to male And Male to Female),-,S14.53.4A,Abdominoplasty,-,-,217500
,S14.54 Cosmetic procedures Follow up Procedure (Male to female),-,S14.54.1A,vaginal dilation,-,-,50750
,S14.55 Cosmetic procedures,-,S14.55.1A,Nipple grafts/ Tattooing,-,-,21750
,S14.55 Cosmetic procedures,-,S14.55.2A,Thyroid cartilage reduction,-,-,72500
,S14.55 Cosmetic procedures,-,S14.55.3A,Face-lift,-,-,181250
,S14.55 Cosmetic procedures,-,S14.55.4A,Blepharoplasty (rejuvenation of the eyelid),-,-,108750
,S14.56 Top surgery (female to male),-,S14.56.1A,Double incision breast reduction,-,-,155875
,S14.57 Lower jaw contouring- V line surgery,-,S14.57.1A,"V line soft tissue jaw angle(massseter reduction), underchin lipo, Buccal fat pad removal",-,-,130500
,S14.57 Lower jaw contouring- V line surgery,-,S14.57.2A,V line surgery (bone contouring),-,-,145000
,S14.58 Follow up procedures (Male to female),-,S14.58.1A,Vaginal Stenosis correction Yes (VAC Mould) 20000,-,-,108750
,S14.58 Follow up procedures (Male to female),-,S14.58.2A,urethral stenosis,-,-,36250
,S14.59 Follow up procedures (female to Male,-,S14.59.1A,urethral stenosis,-,-,36250
,S14.60 Cosmetic procedures (Male to female And Female to Male),-,S14.60.1A,Hair Transplant (Small),-,-,54375
,S14.60 Cosmetic procedures (Male to female And Female to Male),-,S14.60.2A,Hair Transplant (Medium),-,-,90625
,S14.60 Cosmetic procedures (Male to female And Female to Male),-,S14.60.3A,Hair Transplant (Large),-,-,145000
,S15.10 Patellectomy,-,S15.10A,Patellectomy,"Clinical notes and X-ray of the patella justifying the procedure, clinical photograph of affected part","Post procedure imaging study (X Ray), Post Procedure clinical photgraph, detailed Procedure / Operative Notes. Detailed discharge summary",13800
,S15.11 Conservative Management of Head Injury,-,S15.11A,Depressed Fracture,"Clinical notes with planned line of treatment including planned line of treatment, X-ray films with reports",Discharge summary,Routine Ward-2400 HDU-3800 ICU without Ventilator-9700 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M1.9 Severe sepsis,-,M1.9A,Severe sepsis,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M2.11 Acute febrile illness,-,M2.11A,Acute febrile illness,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M2.12 Chronic Hepatitis,-,M2.12A,Chronic Hepatitis,"Clinical notes with planned line of treatment, LFT, USG - Whole Abdomen","Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M2.13 Liver abscess,-,M2.13A,Liver abscess,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M2.14 Visceral leishmaniasis,-,M2.14A,Visceral leishmaniasis,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M2.15 Pneumonia,-,M2.15A,Pneumonia,Clinical notes detailing history and Admission notes showing vitals and examination findings; any investigations done; planned line of management,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
S20.U Unspecified Surgical Package,M2.16 Pericardial / Pleural tuberculosis,-,M2.16.1A,Pericardial tuberculosis,Clinical notes detailing history and Admission notes showing vitals and examination findings; investigations done,"Detailed ICPs, Treatment details, detailed discharge summary, All investigations reports.",Routine Ward-2300 HDU-3800 ICU without Ventilator-8800 ICU with Ventilator-10350
